"pnro","nimi","kunta","maakunta","hinta2016keski","hinta2016min","hinta2016max","trendi2016keski","trendi2016min","trendi2016max"
"21650","Lillandet","Parainen","Varsinais-Suomi",1170,1070,1260,-4.9,-5.8,-3.9
"21430","Yliskulma","Lieto","Varsinais-Suomi",1140,1060,1230,-5.2,-6.2,-4.2
"21770","Mossala","Parainen","Varsinais-Suomi",1120,1060,1190,-5.5,-6.2,-4.8
"23840","Soukainen","Laitila","Varsinais-Suomi",1180,1060,1300,-0.4,-1.7,0.8
"21710","Korppoo Keskus-Utö","Parainen","Varsinais-Suomi",1110,1050,1170,-5.5,-6.3,-4.8
"23310","Taivassalo","Taivassalo","Varsinais-Suomi",1130,1040,1220,-0.8,-2.5,0.8
"21590","Karuna","Sauvo","Varsinais-Suomi",1110,1030,1200,-5.3,-6.2,-4.4
"21760","Houtskär Keskus","Parainen","Varsinais-Suomi",1090,1030,1150,-5.7,-6.4,-4.9
"21560","Ollila","Marttila","Varsinais-Suomi",1110,1020,1190,-5.4,-6.3,-4.4
"24800","Halikko Keskus","Salo","Varsinais-Suomi",1060,1020,1110,-7.5,-8.7,-6.5
"21570","Sauvo Keskus","Sauvo","Varsinais-Suomi",1060,1010,1120,-5.4,-6.5,-4.3
"23950","Pyhäranta","Pyhäranta","Varsinais-Suomi",1090,1010,1170,-1.2,-2.2,-0.1
"23960","Santtio","Pyhäranta","Varsinais-Suomi",1090,1010,1170,-1.2,-2.2,-0.1
"21480","Prunkila","Marttila","Varsinais-Suomi",1090,1000,1170,-5.5,-6.5,-4.4
"24910","Halikko Asemanseutu","Salo","Varsinais-Suomi",1100,1000,1180,-6.5,-7.5,-5.7
"21750","Norrskata","Parainen","Varsinais-Suomi",1040,980,1110,-5.9,-6.7,-5.1
"21840","Karinainen","Pöytyä","Varsinais-Suomi",1040,970,1120,-5.9,-6.8,-4.9
"21860","Auvainen","Pöytyä","Varsinais-Suomi",1040,970,1120,-5.9,-6.8,-4.9
"21870","Riihikoski","Pöytyä","Varsinais-Suomi",1030,970,1090,-6.3,-7.5,-5
"24260","Ollikkala","Salo","Varsinais-Suomi",1000,970,1040,-7.4,-8.3,-6.3
"23930","Pyhämaa","Uusikaupunki","Varsinais-Suomi",1040,960,1120,-1.5,-2.5,-0.4
"31400","Somero Keskus","Somero","Varsinais-Suomi",990,950,1040,-5.4,-6.7,-4
"21450","Tarvasjoki Keskus","Tarvasjoki","Varsinais-Suomi",990,940,1030,-6.2,-7.4,-5.1
"23200","Vinkkilä","Vehmaa","Varsinais-Suomi",990,930,1040,-1.2,-2.7,0.3
"23600","Kalanti Keskus","Uusikaupunki","Varsinais-Suomi",980,930,1030,-1.4,-2.8,0
"23360","Kustavi","Kustavi","Varsinais-Suomi",1030,920,1140,-1.5,-3.2,0.3
"23450","Lokalahti","Uusikaupunki","Varsinais-Suomi",1020,920,1130,-1.5,-3.1,0.2
"23660","Kalanti Asemanseutu","Uusikaupunki","Varsinais-Suomi",1030,920,1140,-1.3,-2.6,0
"21140","Rymättylä Keskus","Naantali","Varsinais-Suomi",960,910,1010,-6.2,-7.5,-5.1
"21930","Uusikartano","Pöytyä","Varsinais-Suomi",1010,910,1110,-5.6,-6.7,-4.4
"23260","Rautila","Vehmaa","Varsinais-Suomi",1020,910,1130,-1.4,-2.8,0
"25700","Kemiö Keskus","Kemiönsaari","Varsinais-Suomi",970,910,1030,-8.1,-9.7,-6.4
"21890","Haveri","Pöytyä","Varsinais-Suomi",970,900,1040,-6.3,-7.2,-5.2
"23390","Iniö","Parainen","Varsinais-Suomi",1000,900,1100,-1.6,-3,-0.3
"21820","Kumila","Pöytyä","Varsinais-Suomi",970,890,1040,-6.3,-7.2,-5.3
"23210","Vehmaa","Vehmaa","Varsinais-Suomi",1000,890,1110,-1.5,-2.9,-0.2
"25130","Muurla","Salo","Varsinais-Suomi",970,890,1030,-8,-9.8,-6.2
"25360","Pertteli Keskus","Salo","Varsinais-Suomi",960,880,1050,-7.3,-9.2,-5.2
"32500","Oripää Keskus","Oripää","Varsinais-Suomi",980,880,1090,-1.5,-3.2,0.2
"21490","Marttila","Marttila","Varsinais-Suomi",920,870,970,-6.3,-7.4,-5.1
"21900","Yläne Keskus","Pöytyä","Varsinais-Suomi",930,870,980,-5.2,-6.5,-3.8
"31500","Koski Tl","Koski Tl","Varsinais-Suomi",920,870,970,-4.8,-6.4,-3.4
"21680","Nötö","Parainen","Varsinais-Suomi",970,860,1080,-5.9,-6.9,-4.8
"21800","Kyrö","Pöytyä","Varsinais-Suomi",900,860,940,-6.6,-7.9,-5.4
"25250","Märynummi","Salo","Varsinais-Suomi",920,840,990,-7.7,-9.6,-5.8
"27320","Ihode","Pyhäranta","Varsinais-Suomi",950,840,1060,-0.6,-2.3,1.1
"32210","Loimaa kk","Loimaa","Varsinais-Suomi",880,840,930,-2,-3.3,-0.7
"27340","Reila","Pyhäranta","Varsinais-Suomi",930,830,1040,-0.7,-2.4,1
"32250","Kojonkulma","Loimaa","Varsinais-Suomi",900,830,970,-1.9,-3,-0.7
"25900","Taalintehdas","Kemiönsaari","Varsinais-Suomi",890,820,950,-7.9,-9.9,-5.8
"25210","Vartsala","Salo","Varsinais-Suomi",900,810,980,-7.7,-9.2,-6
